id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
amh_train_track_a_01677,Funo is at war and there will be abuse,0,0,0,1,0,0
amh_train_track_a_01678,A strange panic has taken place there. These mothers know what to do besides doing what they are told to do.,0,0,0,0,0,0
amh_train_track_a_01679,"In East Gojam Zone, Debre Elias district, the district health office said that the body at every level should work diligently to maintain personal and environmental hygiene.",0,0,0,0,0,0
amh_train_track_a_01680,"Thank you very much, God bless you and your family. I&#39;m getting emotional without realizing it.",0,0,0,1,0,0
amh_train_track_a_01681,"Recommend it! He should refrain from speaking emotionally, he did not kill Fano&#39;s father in search of a cow where he was not used. It was the ONL army who killed him with a sniper when he got out of Vitz and went down to another car. W",0,1,0,0,0,0
amh_train_track_a_01682,"When this Christian, who they say is blessed, asked the parliament to release the Islamic terrorist Dr. Abiy Ahmed, who would take his place?",0,1,0,0,0,0
amh_train_track_a_01683,What kind of suffering is there?,0,0,0,0,1,0
amh_train_track_a_01684,"If there is no Ethio360, it is not only Amhara.",0,1,0,0,0,0
amh_train_track_a_01685,"Am I emotional, Grace? I fought with myself not to be emotional but failed. But does the mind disagree with the heart?",0,0,0,0,1,0
amh_train_track_a_01686,"Honor your mother and father, so that your life on earth may be long, so that it may be good for you, the holy word says.",0,0,0,1,0,0
amh_train_track_a_01687,It is good if the law accepts the verdict,0,0,0,0,0,0
amh_train_track_a_01688,"The news from 2020 is dizzying, we can&#39;t wait to hear it, sudden death, war, corona, poverty, displacement, cruelty, sometimes when I think about it, it seems like the end of the world.",1,0,0,0,1,0
amh_train_track_a_01689,"It&#39;s a very good idea, Berta Goboz, you can present it in Amharic and English during the day.",0,0,0,1,0,0
amh_train_track_a_01690,Research has shown that the drug that prevents HIV is effective,0,0,0,1,0,0
amh_train_track_a_01691,"Uff Jhan made me cry, but the Lord&#39;s love is always the opposite",0,0,0,0,1,0
amh_train_track_a_01692,Discussion is good. It has no opening.,0,0,0,1,0,0
amh_train_track_a_01693,There is no lie that cannot be told to appease the people and prolong the life of the government.,0,1,0,0,0,0
amh_train_track_a_01694,"Hey, why did it get dirty, it&#39;s dirty because it was bought, the main thing is whether you have done well in this country or not, you have gratitude from that side.",1,1,0,0,0,0
amh_train_track_a_01695,Don&#39;t hate good things.,1,0,0,0,0,0
amh_train_track_a_01696,The main thing is how can you get the door of the sea? The problem can be solved with wisdom filled with diplomacy It is only by doing with the other ama,1,0,0,0,0,0
amh_train_track_a_01697,"The house of the moon, or Ethiopia, has become a big cinema where comedy is played. This is a big generational death.",1,0,0,0,1,0
amh_train_track_a_01698,Demons burden the believers by stripping them of glory,0,1,0,0,0,0
amh_train_track_a_01699,The doll is amazing,1,0,0,0,0,0
amh_train_track_a_01700,"Like these and the like, we are cold-blooded politicians who don&#39;t fit the times.",1,1,0,0,0,0
amh_train_track_a_01701,"No, the government, what did you say to Eleni, who is the one who killed you? After this, you people who are terrorists, the people should say that they are my friends.",1,0,0,0,1,0
amh_train_track_a_01702,"My people, why do you hate me? This man is a very fraudulent mafia that was made by Aljazeera documentary. If you don&#39;t ask me to call him Gold Mafia, go to Aljazeera and watch it. It&#39;s a very serious mafia, don&#39;t hate me!!!",0,1,0,0,0,0
amh_train_track_a_01703,"I saw a dog that had run away from its master, now suddenly I saw it wagging its tail when it found its master&#39;s house.",0,1,0,0,0,0
amh_train_track_a_01704,One and three: Ethiopian Prime Minister and 2012 Nobel Peace Prize laureate Abiy Ahmed&#39;s Three Personalities,0,0,0,0,0,0
amh_train_track_a_01705,"Who did you burn, you sexist Sofanias?",0,1,0,0,0,0
amh_train_track_a_01706,"What are you up to??? Anyone who kills a citizen of Israel will pay back 10 times this is a fact, but our country, Ethiopia, kills its own citizens day by day. Because the leaders are greedy and racist. Peace to our country!!!",1,1,0,0,0,0
amh_train_track_a_01707,Will the new Public Holidays and Celebrations Bill cancel May 20?,0,0,0,0,0,0
amh_train_track_a_01708,Amara is a threat to the peace of Ethiopians. It is a nation that cannot live if it does not steal. Terrorists are bought and sold to other regions from the Amhara region. Amara is a threat to Ethiopia.,0,1,0,0,0,0
amh_train_track_a_01709,"The Amhara war differs from Tigray not only in terms of size and population, the main thing is that not all Ethiopians support it and also the expansion of Oromia&#39;s racism and narrow-mindedness.",1,1,0,0,0,0
amh_train_track_a_01710,"As a member of the council, protecting the Red Sea together and being the owner of the Red Sea are different. The countries you mentioned are adjacent to the ocean or water bodies, but as I see on the map, Ethiopia is a country surrounded by land or countries. The countries agree to take the sea, but the law does not allow it",0,0,0,0,0,0
amh_train_track_a_01711,Kim and Putin are going to meet,0,0,0,0,0,0
amh_train_track_a_01712,"Alem Newasi, who cares whether the news is in English or white people, you joker",0,1,0,0,0,0
amh_train_track_a_01713,"Hasssen Mohammed, I am surprised by your hatred, I think that we are an agrarian nation, rather than theirs.",0,1,0,0,0,0
amh_train_track_a_01714,"If the banda is called a murderer, a traitor, and a country seller, the first trash, Onegu Abiy Ahmednewu, assumed defense and went and hugged a trashy gang!",1,1,0,0,0,0
amh_train_track_a_01715,Two of the Americans who were kidnapped by the mafia in Mexico were killed,0,0,0,0,1,0
amh_train_track_a_01716,"It is very beautiful and attractive to the eyes. To appreciate this beautiful project, I think that the association should be guaranteed.",0,0,0,1,0,0
amh_train_track_a_01717,"But women, if you don&#39;t have anything to talk about, now this is the most annoying thing",0,1,0,0,0,0
amh_train_track_a_01718,"My honey, don&#39;t let my tears flow",0,0,0,0,1,0
amh_train_track_a_01719,"Man of God, I love you very much.",0,0,0,1,0,0
amh_train_track_a_01720,The Church of the United Kingdom that says &#39;we cast out Satan&#39;,0,0,0,0,0,0
amh_train_track_a_01721,"My mother, my orange, I missed you. You are really close to my mother. My mother is amazing, love, respect, strength, a family where I have seen perfect virtue. May God honor us. May God grant us.",0,0,0,1,1,0
amh_train_track_a_01722,"Don&#39;t be afraid to remind him, the creator of Ethiopia will help you. May all the wrongs be avenged.",0,0,0,0,1,1
amh_train_track_a_01723,"Spit your spit, don&#39;t talk.",0,1,0,0,0,0
amh_train_track_a_01724,"In our people, Jawar says, our people means Oromo. I am surprised that this veteran journalist went all the way to Kenya to interview our nationalists like Jawar. It is a shame, nationalists who brought our country to all this trouble. Why did you tire yourself all the way to Kenya? Addis Ababa is the soul of Addis Ababa.",1,1,0,0,0,0
amh_train_track_a_01725,"Your magic will not go unnoticed, your actions of chance will lead you to the great void where your suffering will come. Have you ever done it?",0,1,0,0,0,0
amh_train_track_a_01726,"Washing your butt is cleanliness, you filthy people, lusting and drinking the blood of innocent children is a satanic act. Good trip to hell, Jewish hybrids.",1,1,0,0,0,0
amh_train_track_a_01727,"Afrahbro, the Arabs are very stupid, because of the war, they handed over a lot of land to Israel.",1,1,0,0,0,0
amh_train_track_a_01728,"It&#39;s a mature interview that has been missing for a long time. I heard it recently from Abdullah, the architect of today&#39;s leaders. We were the interview. Mesei&#39;s character and construction project were better. A few points improved his stability. Time and opportunities gave him an opportunity. He understood that the fate of many was in his hands. while we Arab and Eastern Europe for the change to come",0,0,0,1,0,0
amh_train_track_a_01729,It&#39;s great that our brother is still at home,0,0,0,1,0,0
amh_train_track_a_01730,"Nice prank, but you took it a bit too long.",0,0,0,1,0,0
amh_train_track_a_01731,He was presented with a surprise with food 🤧🤧🤧,0,0,0,0,0,0
amh_train_track_a_01732,The enemies who fear the peace of Ethiopia are mercenaries who oppose all good things and spread falsehood.,1,1,0,0,0,0
amh_train_track_a_01733,The UK Prime Minister has said that the fees the BBC collects from citizens should be &#39;based on reality&#39;,0,0,0,0,0,0
amh_train_track_a_01734,"Let your death be near you, you conspiratorial pretender, father of fairy tales, the main Jobaiden of Ethiopia, you are a setaset.",0,1,0,0,0,0
amh_train_track_a_01735,"Jacques Delors, who is called the father of modern European Union, passed away",0,0,0,0,1,0
amh_train_track_a_01736,"Ermi, what an unexpected change we are seeing in you",0,0,0,0,0,0
amh_train_track_a_01737,The famous television program presenter Asfaw Tshesha has passed away,0,0,0,0,1,0
amh_train_track_a_01738,The authorities have betrayed your region and your people and you have taken responsibility for the death of one person in the terror and anxiety of the people of the region.,1,0,0,0,0,0
amh_train_track_a_01739,"Oh, it&#39;s hard. It&#39;s not related to the truth. Now this is a religion and people follow it. Save the world, save us.",0,1,0,0,1,0
amh_train_track_a_01740,"Fathers, diplomacy and politics are very confused, so don&#39;t rush, think of Ethiopia in terms, love will win and Ethiopia will win and cross",0,0,0,1,0,0
amh_train_track_a_01741,"Don&#39;t talk too much about this kid, I know this personally. When it is necessary, I will come and explain. He is a fraud and the reason why he wanted to change his name is clear.",0,1,0,0,0,0
amh_train_track_a_01742,"Artist Ayalneh, who gave you age and health, thank you for being the creator of this day. Is your brother Gashe still alive? 55 years ago, he was the director of Woro Shin High School",0,0,0,1,0,0
amh_train_track_a_01743,"Amara Tebye Gujele, a supporter of Isaias and an extremist narcissist, was arrested today in the city of Oslo, Tigre and Oromo watched the film happily",0,1,0,0,0,0
amh_train_track_a_01744,Amara has not suffered and will not suffer more than what you have inflicted on him and are planning to inflict on him.,1,0,0,0,0,0
amh_train_track_a_01745,"When the West is worried about them, as they used to defame Russia, they unjustly send weapons to Ukraine. Some media were afraid that such a problem would happen, realizing that the weapons are uncontrolled.",0,0,0,0,0,0
amh_train_track_a_01746,"If the two nations are at peace, the federal government itself would end its corrupt system in 1 night.",0,0,0,0,1,0
